BT_Cry2Ab20	579	domain1	all
BT_Cry2Ab21	579	domain1	all
BT_Cry2Ab22	579	domain1	all
BT_Cry2Ab23	579	domain1	all
BT_Cry2Ab25	579	domain1	all
BT_Cry2Ab26	579	domain1	all
BT_Cry2Ab28	579	domain1	all
BT_Cry2Ab29	579	domain1	all
BT_Cry2Ab30	579	domain1	all
BT_Cry2Ab4	579	domain1	all
BT_Cry2Ab5	579	domain1	all
BT_Cry2Ab6	579	domain1	all
BT_Cry2Ab7	579	domain1	all
BT_Cry2Ab8	579	domain1	all
BT_Cry2Ab9	579	domain1	all
BT_Cry2Ac1	579	domain1	all
BT_Cry2Ac10	579	domain1	all
BT_Cry2Ac11	579	domain1	all
BT_Cry2Ac12	579	domain1	all
BT_Cry2Ac2	579	domain1	all
BT_Cry2Ac4	579	domain1	all
BT_Cry2Ac5	579	domain1	all
BT_Cry2Ac6	579	domain1	all
BT_Cry2Ac7	579	domain1	all
BT_Cry2Ac8	579	domain1	all
BT_Cry2Ad3	576	domain1	all
BT_Cry2Ad4	576	domain1	all
BT_Cry2Ad5	579	domain1	all
BT_Cry2Af1	579	domain1	all
BT_Cry2Ag1	582	domain1	all
BT_Cry2Ah1	573	domain1	all
BT_Cry2Ah2	579	domain1	all
BT_Cry2Ah3	579	domain1	all
BT_Cry2Ah5	579	domain1	all
BT_Cry2Ai1	579	domain1	all
BT_Cry2Ak1	579	domain1	all
BT_Cry2Al1	579	domain1	all
BT_Cry2Ba2	576	domain1	all
BT_Cry30Aa1	630	domain1	all
BT_Cry30Ca1	633	domain1	all
BT_Cry30Da1	633	domain1	all
BT_Cry30Db1	633	domain1	all
BT_Cry30Ea1	627	domain1	all
BT_Cry30Ea4	627	domain1	all
BT_Cry30Fa1	633	domain1	all
BT_Cry30Ga1	633	domain1	all
BT_Cry30Ga2	633	domain1	all
BT_Cry31Aa1	684	domain1	all
BT_Cry31Aa4	684	domain1	all
BT_Cry31Aa5	684	domain1	all
BT_Cry31Aa6	687	domain1	all
BT_Cry31Ab1	687	domain1	all
BT_Cry31Ac1	681	domain1	all
BT_Cry31Ac2	681	domain1	all
BT_Cry31Ad1	684	domain1	all
BT_Cry32Aa1	603	domain1	all
BT_Cry32Ab1	603	domain1	all
BT_Cry32Ba1	642	domain1	all
BT_Cry32Ca1	705	domain1	all
BT_Cry32Cb1	705	domain1	all
BT_Cry32Da1	672	domain1	all
BT_Cry32Ea1	639	domain1	all
BT_Cry32Ea2	639	domain1	all
BT_Cry32Fa1	630	domain1	all
BT_Cry32Ga1	633	domain1	all
BT_Cry32Ha1	639	domain1	all
BT_Cry32Hb1	639	domain1	all
BT_Cry32Ia1	648	domain1	all
BT_Cry32Ja1	639	domain1	all
BT_Cry32Ka1	675	domain1	all
BT_Cry32La1	630	domain1	all
BT_Cry32Ma1	684	domain1	all
BT_Cry32Mb1	684	domain1	all
BT_Cry32Na1	636	domain1	all
BT_Cry32Oa1	639	domain1	all
BT_Cry32Pa1	693	domain1	all
BT_Cry32Qa1	663	domain1	all
BT_Cry32Ra1	627	domain1	all
BT_Cry32Sa1	681	domain1	all
BT_Cry32Ta1	654	domain1	all
BT_Cry32Ua1	672	domain1	all
BT_Cry32Va1	639	domain1	all
BT_Cry32Wa1	684	domain1	all
BT_Cry39Aa1	615	domain1	all
BT_Cry3Aa1	603	domain1	all
BT_Cry3Aa10	603	domain1	all
BT_Cry3Aa11	603	domain1	all
BT_Cry3Aa4	603	domain1	all
BT_Cry3Aa8	603	domain1	all
BT_Cry3Ba1	612	domain1	all
BT_Cry3Bb1	612	domain1	all
BT_Cry3Ca1	600	domain1	all
BT_Cry40Aa1	678	domain1	all
BT_Cry40Ba1	645	domain1	all
BT_Cry40Ca1	642	domain1	all
BT_Cry40Da1	642	domain1	all
BT_Cry41Ba1	831	domain1	all
BT_Cry41Ba2	564	domain1	all
BT_Cry43Aa1	597	domain1	all
BT_Cry43Ba1	576	domain1	all
BT_Cry43Ca1	600	domain1	all
BT_Cry43Cb1	600	domain1	all
BT_Cry43Cc1	600	domain1	all
BT_Cry44Aa1	621	domain1	all
BT_Cry47Aa1	594	domain1	all
BT_Cry48Aa1	666	domain1	all
BT_Cry48Ab1	666	domain1	all
BT_Cry4Aa1	648	domain1	all
BT_Cry4Aa2	648	domain1	all
BT_Cry4Ba1	612	domain1	all
BT_Cry4Ba2	612	domain1	all
BT_Cry4Ba3	609	domain1	all
BT_Cry4Ba4	609	domain1	all
BT_Cry4Ca1	606	domain1	all
BT_Cry4Ca2	606	domain1	all
BT_Cry4Cb1	606	domain1	all
BT_Cry4Cb2	606	domain1	all
BT_Cry4Cc1	606	domain1	all
BT_Cry50Aa1	609	domain1	all
BT_Cry50Ba1	606	domain1	all
BT_Cry50Ba2	606	domain1	all
BT_Cry52Aa1	615	domain1	all
BT_Cry52Ba1	609	domain1	all
BT_Cry52Ca1	591	domain1	all
BT_Cry53Aa1	606	domain1	all
BT_Cry53Ab1	606	domain1	all
BT_Cry54Aa1	684	domain1	all
BT_Cry54Ba1	681	domain1	all
BT_Cry56Aa1	600	domain1	all
BT_Cry56Aa2	600	domain1	all
BT_Cry56Aa3	600	domain1	all
BT_Cry57Ab1	624	domain1	all
BT_Cry58Aa1	732	domain1	all
BT_Cry59Aa1	573	domain1	all
BT_Cry59Ba1	648	domain1	all
BT_Cry5Aa1	654	domain1	all
BT_Cry5Ab1	654	domain1	all
BT_Cry5Ac1	654	domain1	all
BT_Cry5Ad1	654	domain1	all
BT_Cry5Ba1	714	domain1	all
BT_Cry5Ba3	714	domain1	all
BT_Cry5Ca1	744	domain1	all
BT_Cry5Da1	654	domain1	all
BT_Cry5Ea2	675	domain1	all
BT_Cry61Aa1	621	domain1	all
BT_Cry62Aa1	696	domain1	all
BT_Cry63Aa1	591	domain1	all
BT_Cry65Aa2	813	domain1	all
BT_Cry67Aa2	603	domain1	all
BT_Cry68Aa1	627	domain1	all
BT_Cry69Aa1	600	domain1	all
BT_Cry69Ab1	600	domain1	all
BT_Cry70Aa1	687	domain1	all
BT_Cry70Ba1	651	domain1	all
BT_Cry70Bb1	654	domain1	all
BT_Cry71Aa1	600	domain1	all
BT_Cry72Aa1	576	domain1	all
BT_Cry73Aa1	693	domain1	all
BT_Cry7Aa1	597	domain1	all
BT_Cry7Ab1	597	domain1	all
BT_Cry7Ab2	597	domain1	all
BT_Cry7Ab3	597	domain1	all
BT_Cry7Ab5	597	domain1	all
BT_Cry7Ab6	597	domain1	all
BT_Cry7Ab9	597	domain1	all
BT_Cry7Ac1	597	domain1	all
BT_Cry7Ba1	597	domain1	all
BT_Cry7Bb1	603	domain1	all
BT_Cry7Cb1	609	domain1	all
BT_Cry7Da1	594	domain1	all
BT_Cry7Fa1	630	domain1	all
BT_Cry7Fb2	627	domain1	all
BT_Cry7Ga2	597	domain1	all
BT_Cry7Gb1	597	domain1	all
BT_Cry7Gc1	597	domain1	all
BT_Cry7Gd1	606	domain1	all
BT_Cry7Ha1	594	domain1	all
BT_Cry7Ia1	612	domain1	all
BT_Cry7Ja1	606	domain1	all
BT_Cry7Ka1	600	domain1	all
BT_Cry7Kb1	597	domain1	all
BT_Cry7La1	600	domain1	all
BT_Cry8-like	588	domain1	all
BT_Cry8Aa1	606	domain1	all
BT_Cry8Ab1	606	domain1	all
BT_Cry8Ac1	603	domain1	all
BT_Cry8Ad1	600	domain1	all
BT_Cry8Ba1	606	domain1	all
BT_Cry8Bc1	606	domain1	all
BT_Cry8Ca1	603	domain1	all
BT_Cry8Da1	606	domain1	all
BT_Cry8Db1	606	domain1	all
BT_Cry8Ea2	597	domain1	all
BT_Cry8Ea6	597	domain1	all
BT_Cry8Fa1	588	domain1	all
BT_Cry8Fa2	588	domain1	all
BT_Cry8Fa3	588	domain1	all
BT_Cry8Ga1	597	domain1	all
BT_Cry8Ga3	597	domain1	all
BT_Cry8Ha1	594	domain1	all
BT_Cry8Hb1	594	domain1	all
BT_Cry8Ia1	579	domain1	all
BT_Cry8Ia3	579	domain1	all
BT_Cry8Ib1	579	domain1	all
BT_Cry8Ib3	579	domain1	all
BT_Cry8Ja1	597	domain1	all
BT_Cry8Ka1	597	domain1	all
BT_Cry8Ka3	597	domain1	all
BT_Cry8Kb1	597	domain1	all
BT_Cry8La1	624	domain1	all
BT_Cry8Ma2	612	domain1	all
BT_Cry8Na1	603	domain1	all
BT_Cry8Pa1	603	domain1	all
BT_Cry8Qa1	585	domain1	all
BT_Cry8Ra1	624	domain1	all
BT_Cry8Sa1	594	domain1	all
BT_Cry8Ta1	606	domain1	all
BT_Cry9Aa1	636	domain1	all
BT_Cry9Aa3	636	domain1	all
BT_Cry9Aa5	636	domain1	all
BT_Cry9Ba1	606	domain1	all
BT_Cry9Bb1	600	domain1	all
BT_Cry9Ca1	606	domain1	all
BT_Cry9Da1	612	domain1	all
BT_Cry9Db1	612	domain1	all
BT_Cry9Dc1	612	domain1	all
BT_Cry9Ea10	615	domain1	all
BT_Cry9Ea3	615	domain1	all
BT_Cry9Ea5	615	domain1	all
BT_Cry9Ea6	615	domain1	all
BT_Cry9Ea7	615	domain1	all
BT_Cry9Eb1	615	domain1	all
BT_Cry9Eb2	615	domain1	all
BT_Cry9Ec1	615	domain1	all
BT_Cry9Ed1	615	domain1	all
BT_Cry9Ee1	615	domain1	all
BT_Cry9Fa1	615	domain1	all
BT_Cry9Ga1	636	domain1	all
NOV_Cry10Aa1_94.4_ABW89736.1	618	domain1	all
NOV_Cry10Aa1_97.0_ABW89733.1	621	domain1	all
NOV_Cry10Aa1_97.2_ABW89735.1	621	domain1	all
NOV_Cry10Aa1_98.2_ABW89731.1	621	domain1	all
NOV_Cry10Aa1_98.2_ABW89732.1	621	domain1	all
NOV_Cry11Aa1_95.8_ABW89741.1	528	domain1	all
NOV_Cry11Aa1_96.3_ABW89742.1	549	domain1	all
NOV_Cry11Aa1_97.8_ABW89740.1	507	domain1	all
NOV_Cry11Aa1_98.9_ABW89739.1	549	domain1	all
NOV_Cry11Aa1_99.2_AXJ97555.1	549	domain1	all
NOV_Cry11Aa1_99.4_AXJ97553.1	546	domain1	all
NOV_Cry11Aa1_99.5_ABW89737.1	546	domain1	all
NOV_Cry11Aa1_99.8_QAV56468.1	546	domain1	all
NOV_Cry11Bb1_99.7_WP_103570866.1	522	domain1	all
NOV_Cry13Aa1_50.1_ANS46780.1	678	domain1	all
NOV_Cry14Aa1_41.1_PGW46198.1	684	domain1	all
NOV_Cry14Aa1_44.0_PGW42274.1	678	domain1	all
NOV_Cry14Ab1_42.4_PGW46196.1	678	domain1	all
NOV_Cry14Ab1_85.6_AXE15628.1	672	domain1	all
NOV_Cry19Aa1_29.2_PEA88281.1	561	domain1	all
NOV_Cry19Ba1_74.0_AGV55021.1	591	domain1	all
NOV_Cry1Aa11_99.8_ADD14591.1	603	domain1	all
NOV_Cry1Aa11_99.8_AER40296.1	603	domain1	all
NOV_Cry1Aa11_99.9_AIE37439.1	603	domain1	all
NOV_Cry1Aa12_99.5_AFX69046.1	603	domain1	all
NOV_Cry1Aa12_99.7_AEB21634.1	603	domain1	all
NOV_Cry1Aa12_99.8_AGC03212.1	603	domain1	all
NOV_Cry1Aa12_99.9_OUA40850.1	603	domain1	all
NOV_Cry1Ab12_91.4_AAK14338.1	603	domain1	all
NOV_Cry1Ab12_98.5_AGI21848.1	603	domain1	all
NOV_Cry1Ab12_98.7_AAK14336.1	603	domain1	all
NOV_Cry1Ab12_99.3_ACU65107.1	603	domain1	all
NOV_Cry1Ab12_99.5_ACB05714.1	603	domain1	all
NOV_Cry1Ab12_99.5_ACU65108.1	603	domain1	all
NOV_Cry1Ab12_99.7_ALJ10947.1	603	domain1	all
NOV_Cry1Ab12_99.9_AEV45790.1	603	domain1	all
NOV_Cry1Ab12_99.9_OTZ08639.1	603	domain1	all
NOV_Cry1Ab18_92.4_AX383797.1	603	domain1	all
NOV_Cry1Ab32_92.7_AAK14337.1	603	domain1	all
NOV_Cry1Ac10_99.0_AKJ79185.1	603	domain1	all
NOV_Cry1Ac10_99.0_CAA70925.1	603	domain1	all
NOV_Cry1Ac10_99.2_ACV81774.1	603	domain1	all
NOV_Cry1Ac10_99.3_ABY83188.1	603	domain1	all
NOV_Cry1Ac10_99.8_ADB44078.1	603	domain1	all
NOV_Cry1Ac10_99.9_AXP29732.1	603	domain1	all
NOV_Cry1Ac11_99.8_ACB05715.1	603	domain1	all
NOV_Cry1Ac13_96.1_AXE42966.1	603	domain1	all
NOV_Cry1Ac13_97.5_AXE42971.1	603	domain1	all
NOV_Cry1Ac2_99.8_OTZ14059.1	603	domain1	all
NOV_Cry1Ac23_90.7_CAQ03747.1	501	domain1	all
NOV_Cry1Ac5_99.7_ADD12104.1	603	domain1	all
NOV_Cry1Ad2_87.7_AIW52617.1	603	domain1	all
NOV_Cry1Ae1_99.9_AND11141.1	603	domain1	all
NOV_Cry1Ae1_99.9_WP_063676659.1	603	domain1	all
NOV_Cry1Ba1_98.9_ABQ23438.1	603	domain1	all
NOV_Cry1Ba2_99.9_OTY85625.1	603	domain1	all
NOV_Cry1Be1_99.4_AOV85568.1	603	domain1	all
NOV_Cry1Ca1_99.9_BAM67040.1	603	domain1	all
NOV_Cry1Ca2_99.9_CAA00882.1	603	domain1	all
NOV_Cry1Ca4_99.9_QBO56621.1	603	domain1	all
NOV_Cry1Da1_83.2_AIW52615.1	603	domain1	all
NOV_Cry1Da1_84.8_ABK35074.1	600	domain1	all
NOV_Cry1Da1_99.6_ALP83513.1	603	domain1	all
NOV_Cry1Da1_99.8_ACV81776.1	603	domain1	all
NOV_Cry1Da3_99.9_OTZ53868.1	603	domain1	all
NOV_Cry1Ea10_93.2_AAX86871.1	606	domain1	all
NOV_Cry1Ea11_97.9_AGZ85202.1	603	domain1	all
NOV_Cry1Fb3_99.9_WP_102981975.1	603	domain1	all
NOV_Cry1Ga1_77.9_AX098669.1	591	domain1	all
NOV_Cry1Gb2_99.9_OTY56195.1	591	domain1	all
NOV_Cry1Ha1_85.7_AIW52616.1	591	domain1	all
NOV_Cry1Ia11_96.7_AXE42967.1	603	domain1	all
NOV_Cry1Ia14_99.2_AQY42680.1	603	domain1	all
NOV_Cry1Ia14_99.2_WP_079246652.1	603	domain1	all
NOV_Cry1Ia14_99.6_WP_053514599.1	603	domain1	all
NOV_Cry1Ia24_22.2_CAP40039.1	630	domain1	all
NOV_Cry1Ia28_99.7_AIQ81197.1	603	domain1	all
NOV_Cry1Ia9_99.7_AEV45788.1	603	domain1	all
NOV_Cry1Ia9_99.7_AHL84185.1	603	domain1	all
NOV_Cry1Ib10_97.2_AHX73744.1	600	domain1	all
NOV_Cry1Ib7_99.3_AFC76323.1	603	domain1	all
NOV_Cry1Ib7_99.9_WP_033700083.1	603	domain1	all
NOV_Cry1Ie2_23.3_ATF15267.1	588	domain1	all
NOV_Cry1Ie5_79.3_PQQ47595.1	603	domain1	all
NOV_Cry1Jc1_99.1_AAS93799.1	603	domain1	all
NOV_Cry1Ka2_99.8_OTZ32741.1	603	domain1	all
NOV_Cry20Ba2_80.0_AGV55017.1	591	domain1	all
NOV_Cry21Aa2_44.6_AZR80772.1	627	domain1	all
NOV_Cry21Aa2_95.4_WP_103655243.1	696	domain1	all
NOV_Cry21Aa2_99.7_AXE15629.1	696	domain1	all
NOV_Cry21Ba1_28.9_PEZ39117.1	573	domain1	all
NOV_Cry21Ca1_38.9_AEH76823.1	747	domain1	all
NOV_Cry21Ca2_37.1_AOM14729.1	741	domain1	all
NOV_Cry21Ca2_64.6_AZR80780.1	723	domain1	all
NOV_Cry21Ca2_65.9_AZR80774.1	726	domain1	all
NOV_Cry21Fa1_31.0_OTW70091.1	378	domain1	all
NOV_Cry21Fa1_47.3_OTY57628.1	774	domain1	all
NOV_Cry24Aa1_60.8_BAD32657.1	552	domain1	all
NOV_Cry24Aa1_98.3_WP_086403584.1	546	domain1	all
NOV_Cry25Aa1_97.8_OUB78400.1	639	domain1	all
NOV_Cry27Aa1_80.8_AGV55018.1	603	domain1	all
NOV_Cry28Aa2_99.6_ABB51653.1	615	domain1	all
NOV_Cry29Aa1_96.4_OUC03129.1	606	domain1	all
NOV_Cry2Aa1_97.8_ALV82138.1	579	domain1	all
NOV_Cry2Aa1_99.2_AJA30268.1	579	domain1	all
NOV_Cry2Aa1_99.4_AIE37446.1	579	domain1	all
NOV_Cry2Aa1_99.8_AYN72234.1	579	domain1	all
NOV_Cry2Aa1_99.8_CAD32378.1	579	domain1	all
NOV_Cry2Aa3_99.7_AAQ52384.1	579	domain1	all
NOV_Cry2Ab15_99.6_ACZ64281.1	579	domain1	all
NOV_Cry2Ab16_96.7_AIW52614.1	579	domain1	all
NOV_Cry2Ab16_98.9_AKO73582.1	579	domain1	all
NOV_Cry2Ab16_99.8_AIE37434.1	579	domain1	all
NOV_Cry2Ab18_96.6_AXE42969.1	579	domain1	all
NOV_Cry2Ab18_96.8_AXE42968.1	579	domain1	all
NOV_Cry2Ab18_98.2_AXE42970.1	579	domain1	all
NOV_Cry2Ab4_93.2_AIT70915.1	582	domain1	all
NOV_Cry2Ab4_98.1_WP_087976771.1	576	domain1	all
NOV_Cry2Ab4_98.3_WP_087988123.1	444	domain1	all
NOV_Cry2Ab4_99.7_AUN50233.1	579	domain1	all
NOV_Cry2Ab4_99.8_ABM21766.1	579	domain1	all
NOV_Cry2Ac6_99.4_AUN50234.1	579	domain1	all
NOV_Cry2Ac6_99.7_ACA52278.1	579	domain1	all
NOV_Cry2Ac6_99.8_AAQ52385.1	579	domain1	all
NOV_Cry2Ad1_99.1_AYW33782.1	576	domain1	all
NOV_Cry2Ad1_99.7_WP_103595482.1	576	domain1	all
NOV_Cry2Ad1_99.8_ABB55273.1	576	domain1	all
NOV_Cry2Ah2_92.7_AX098631.1	579	domain1	all
NOV_Cry2Ah3_98.9_ABU37567.1	579	domain1	all
NOV_Cry2Ah4_96.0_ACQ99192.1	579	domain1	all
NOV_Cry2Ak1_76.8_AX513524.1	573	domain1	all
NOV_Cry2Ba1_29.9_AEX63666.1	591	domain1	all
NOV_Cry30Ca1_66.6_BAD00052.1	633	domain1	all
NOV_Cry30Ea4_99.6_ACR15121.1	627	domain1	all
NOV_Cry30Fa1_98.8_AFU17333.1	633	domain1	all
NOV_Cry30Ga2_64.5_ARJ25665.1	630	domain1	all
NOV_Cry31Aa1_99.3_ALD83784.1	684	domain1	all
NOV_Cry32Ea2_41.9_AQM56938.1	618	domain1	all
NOV_Cry32Ea2_45.2_WP_087949412.1	642	domain1	all
NOV_Cry32Hb1_41.4_AQX37181.1	627	domain1	all
NOV_Cry32Ma1_37.1_PFE13212.1	678	domain1	all
NOV_Cry32Ma1_37.1_PFJ62899.1	678	domain1	all
NOV_Cry32Ma1_57.7_AXY11484.1	720	domain1	all
NOV_Cry32Ta1_48.0_AQX37180.1	675	domain1	all
NOV_Cry32Ua1_65.2_AQM56939.1	795	domain1	all
NOV_Cry32Va1_61.0_WP_134996253.1	639	domain1	all
NOV_Cry32Wa1_38.9_ANC11392.1	678	domain1	all
NOV_Cry32Wa1_39.0_PEE63029.1	678	domain1	all
NOV_Cry32Wa1_39.0_PGU92045.1	678	domain1	all
NOV_Cry32Wa1_39.0_PGY60137.1	678	domain1	all
NOV_Cry32Wa1_39.2_PFK99360.1	678	domain1	all
NOV_Cry32Wa1_39.2_PGR92655.1	678	domain1	all
NOV_Cry32Wa1_39.2_WP_098236459.1	678	domain1	all
NOV_Cry3Aa12_81.9_AEZ53144.1	579	domain1	all
NOV_Cry40Aa1_67.9_CQ868314.1	672	domain1	all
NOV_Cry40Da1_65.0_CAH33957.1	624	domain1	all
NOV_Cry40Da1_66.9_PEU78339.1	624	domain1	all
NOV_Cry40Da1_77.3_ARJ25823.1	639	domain1	all
NOV_Cry40Da1_81.5_AIN76756.1	639	domain1	all
NOV_Cry41Ba2_42.3_BAD35166.1	669	domain1	all
NOV_Cry41Ba2_43.6_BAD35163.1	702	domain1	all
NOV_Cry41Ba2_47.9_BAD35157.1	702	domain1	all
NOV_Cry41Ca1_39.9_WP_001075423.1	798	domain1	all
NOV_Cry41Ca1_50.4_AZJ24166.1	777	domain1	all
