ID	Domain	Curr_domain	Rec	Par	Par_type	Dom_type	Aln_type	Dataset	Ident	Unknown_flag
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Non_transferred	Full_dom	filt_tree	48.669201520912544
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Aa10	Minor	Transferred	Extr	filt_tree	99.42196531791907
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Aa10	Minor	Transferred	Full_dom	filt_tree	85.46637744034707
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Aa10	Minor	Non_transferred	Extr	filt_tree	62.34817813765182
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Aa10	Minor	Non_transferred	Full_dom	filt_tree	62.34817813765182
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Aa10	Minor	Non_transferred	Extr	filt_tree	50.58064516129033
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Aa10	Minor	Non_transferred	Full_dom	filt_tree	50.58064516129033
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab2	Minor	Transferred	Extr	filt_tree	97.98270893371757
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab2	Minor	Transferred	Full_dom	filt_tree	85.27472527472527
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab2	Minor	Non_transferred	Extr	filt_tree	62.56756756756757
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab2	Minor	Non_transferred	Full_dom	filt_tree	62.56756756756757
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab2	Minor	Non_transferred	Extr	filt_tree	50.37974683544304
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab2	Minor	Non_transferred	Full_dom	filt_tree	50.37974683544304
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ad1	Minor	Transferred	Extr	filt_tree	94.91525423728814
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ad1	Minor	Transferred	Full_dom	filt_tree	84.56521739130434
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ad1	Minor	Non_transferred	Extr	filt_tree	60.4
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ad1	Minor	Non_transferred	Full_dom	filt_tree	60.4
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ad1	Minor	Non_transferred	Extr	filt_tree	49.61734693877551
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ad1	Minor	Non_transferred	Full_dom	filt_tree	49.61734693877551
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab12	Minor	Transferred	Extr	filt_tree	99.42196531791907
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab12	Minor	Transferred	Full_dom	filt_tree	86.02620087336244
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab12	Minor	Non_transferred	Extr	filt_tree	62.56756756756757
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab12	Minor	Non_transferred	Full_dom	filt_tree	62.56756756756757
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab12	Minor	Non_transferred	Extr	filt_tree	49.808429118773944
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ab12	Minor	Non_transferred	Full_dom	filt_tree	49.808429118773944
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Transferred	Extr	filt_tree	94.36619718309859
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Transferred	Full_dom	filt_tree	81.91489361702128
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Extr	filt_tree	57.25490196078431
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Full_dom	filt_tree	57.25490196078431
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Extr	filt_tree	50.38659793814433
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Full_dom	filt_tree	50.38659793814433
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1A-like	Minor	Transferred	Extr	filt_tree	98.84726224783861
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1A-like	Minor	Transferred	Full_dom	filt_tree	85.62091503267973
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1A-like	Minor	Non_transferred	Extr	filt_tree	47.03196347031963
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1A-like	Minor	Non_transferred	Full_dom	filt_tree	47.03196347031963
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1A-like	Minor	Non_transferred	Extr	filt_tree	47.11538461538461
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1A-like	Minor	Non_transferred	Full_dom	filt_tree	47.11538461538461
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Transferred	Extr	filt_tree	98.27586206896551
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Transferred	Full_dom	filt_tree	85.21739130434783
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Extr	filt_tree	57.25490196078431
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Full_dom	filt_tree	57.25490196078431
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Extr	filt_tree	49.808429118773944
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Full_dom	filt_tree	49.808429118773944
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ag1	Minor	Transferred	Extr	filt_tree	96.58119658119658
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ag1	Minor	Transferred	Full_dom	filt_tree	83.76623376623377
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ag1	Minor	Non_transferred	Extr	filt_tree	62.56756756756757
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ag1	Minor	Non_transferred	Full_dom	filt_tree	62.56756756756757
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ag1	Minor	Non_transferred	Extr	filt_tree	49.609375
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Ag1	Minor	Non_transferred	Full_dom	filt_tree	49.609375
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Da1	Major	Non_transferred	Extr	filt_tree	58.546168958742626
2	domain3	domain3	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Da1	Major	Non_transferred	Full_dom	filt_tree	58.546168958742626
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Da1	Major	Transferred	Extr	filt_tree	69.43661971830986
2	domain3	domain1	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Da1	Major	Transferred	Full_dom	filt_tree	69.43661971830986
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Da1	Major	Transferred	Extr	filt_tree	94.5945945945946
2	domain3	domain2	NOV_Cry1Da1_84.8_ABK35074.1	BT_Cry1Da1	Major	Transferred	Full_dom	filt_tree	94.5945945945946
3	domain3	domain3	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ac1	Minor	Transferred	Extr	filt_tree	94.84848484848484
3	domain3	domain3	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ac1	Minor	Transferred	Full_dom	filt_tree	86.91796008869179
3	domain3	domain1	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ac1	Minor	Non_transferred	Extr	filt_tree	55.46875
3	domain3	domain1	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ac1	Minor	Non_transferred	Full_dom	filt_tree	55.46875
3	domain3	domain2	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ac1	Minor	Non_transferred	Extr	filt_tree	50.36407766990292
3	domain3	domain2	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ac1	Minor	Non_transferred	Full_dom	filt_tree	50.36407766990292
3	domain3	domain3	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ba1	Major	Non_transferred	Extr	filt_tree	58.52272727272727
3	domain3	domain3	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ba1	Major	Non_transferred	Full_dom	filt_tree	58.52272727272727
3	domain3	domain1	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ba1	Major	Transferred	Extr	filt_tree	88.92405063291139
3	domain3	domain1	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ba1	Major	Transferred	Full_dom	filt_tree	88.92405063291139
3	domain3	domain2	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ba1	Major	Transferred	Extr	filt_tree	87.72189349112426
3	domain3	domain2	NOV_Cry7Ba1_84.3_AFI42043.1	BT_Cry7Ba1	Major	Transferred	Full_dom	filt_tree	87.72189349112426
6	domain3	domain3	BT_Cry24Ca1	BT_Cry40Ba1	Minor	Transferred	Extr	filt_tree	94.39999999999999
6	domain3	domain3	BT_Cry24Ca1	BT_Cry40Ba1	Minor	Transferred	Full_dom	filt_tree	91.10576923076923
6	domain3	domain1	BT_Cry24Ca1	BT_Cry40Ba1	Minor	Non_transferred	Extr	filt_tree	52.68817204301075
6	domain3	domain1	BT_Cry24Ca1	BT_Cry40Ba1	Minor	Non_transferred	Full_dom	filt_tree	52.68817204301075
6	domain3	domain2	BT_Cry24Ca1	BT_Cry40Ba1	Minor	Non_transferred	Extr	filt_tree	51.45631067961165
6	domain3	domain2	BT_Cry24Ca1	BT_Cry40Ba1	Minor	Non_transferred	Full_dom	filt_tree	51.45631067961165
6	domain3	domain3	BT_Cry24Ca1	BT_Cry24Da1	Major	Non_transferred	Extr	filt_tree	55.152671755725194
6	domain3	domain3	BT_Cry24Ca1	BT_Cry24Da1	Major	Non_transferred	Full_dom	filt_tree	55.152671755725194
6	domain3	domain1	BT_Cry24Ca1	BT_Cry24Da1	Major	Transferred	Extr	filt_tree	87.00147710487445
6	domain3	domain1	BT_Cry24Ca1	BT_Cry24Da1	Major	Transferred	Full_dom	filt_tree	87.00147710487445
6	domain3	domain2	BT_Cry24Ca1	BT_Cry24Da1	Major	Transferred	Extr	filt_tree	86.74351585014409
6	domain3	domain2	BT_Cry24Ca1	BT_Cry24Da1	Major	Transferred	Full_dom	filt_tree	86.74351585014409
8	domain3	domain3	BT_Cry71Aa1	BT_Cry72Aa1	Minor	Transferred	Extr	filt_tree	86.17511520737328
8	domain3	domain3	BT_Cry71Aa1	BT_Cry72Aa1	Minor	Transferred	Full_dom	filt_tree	81.87134502923976
8	domain3	domain1	BT_Cry71Aa1	BT_Cry72Aa1	Minor	Non_transferred	Extr	filt_tree	52.331606217616574
8	domain3	domain1	BT_Cry71Aa1	BT_Cry72Aa1	Minor	Non_transferred	Full_dom	filt_tree	52.331606217616574
8	domain3	domain2	BT_Cry71Aa1	BT_Cry72Aa1	Minor	Non_transferred	Extr	filt_tree	49.46871310507674
8	domain3	domain2	BT_Cry71Aa1	BT_Cry72Aa1	Minor	Non_transferred	Full_dom	filt_tree	49.46871310507674
8	domain3	domain3	BT_Cry71Aa1	NOV_Cry71Aa1_65.9_PEU78325.1	Major	Non_transferred	Extr	filt_tree	51.29087779690189
8	domain3	domain3	BT_Cry71Aa1	NOV_Cry71Aa1_65.9_PEU78325.1	Major	Non_transferred	Full_dom	filt_tree	51.29087779690189
8	domain3	domain1	BT_Cry71Aa1	NOV_Cry71Aa1_65.9_PEU78325.1	Major	Transferred	Extr	filt_tree	68.52409638554217
8	domain3	domain1	BT_Cry71Aa1	NOV_Cry71Aa1_65.9_PEU78325.1	Major	Transferred	Full_dom	filt_tree	68.52409638554217
8	domain3	domain2	BT_Cry71Aa1	NOV_Cry71Aa1_65.9_PEU78325.1	Major	Transferred	Extr	filt_tree	85.73466476462197
8	domain3	domain2	BT_Cry71Aa1	NOV_Cry71Aa1_65.9_PEU78325.1	Major	Transferred	Full_dom	filt_tree	85.73466476462197
10	domain3	domain3	NOV_Cry7Ca1_86.8_AGM39664.1	BT_Cry7Ha1	Minor	Transferred	Extr	filt_tree	83.91420911528151
10	domain3	domain3	NOV_Cry7Ca1_86.8_AGM39664.1	BT_Cry7Ha1	Minor	Transferred	Full_dom	filt_tree	80.24948024948026
10	domain3	domain1	NOV_Cry7Ca1_86.8_AGM39664.1	BT_Cry7Ha1	Minor	Non_transferred	Extr	filt_tree	56.23376623376623
10	domain3	domain1	NOV_Cry7Ca1_86.8_AGM39664.1	BT_Cry7Ha1	Minor	Non_transferred	Full_dom	filt_tree	56.23376623376623
10	domain3	domain2	NOV_Cry7Ca1_86.8_AGM39664.1	BT_Cry7Ha1	Minor	Non_transferred	Extr	filt_tree	51.85643564356436
10	domain3	domain2	NOV_Cry7Ca1_86.8_AGM39664.1	BT_Cry7Ha1	Minor	Non_transferred	Full_dom	filt_tree	51.85643564356436
10	domain3	domain3	NOV_Cry7Ca1_86.8_AGM39664.1	NOV_Cry7Ca1_99.7_ABR67863.2	Major	Non_transferred	Extr	filt_tree	50.81374321880651
10	domain3	domain3	NOV_Cry7Ca1_86.8_AGM39664.1	NOV_Cry7Ca1_99.7_ABR67863.2	Major	Non_transferred	Full_dom	filt_tree	50.81374321880651
10	domain3	domain1	NOV_Cry7Ca1_86.8_AGM39664.1	NOV_Cry7Ca1_99.7_ABR67863.2	Major	Transferred	Extr	filt_tree	99.34533551554829
10	domain3	domain1	NOV_Cry7Ca1_86.8_AGM39664.1	NOV_Cry7Ca1_99.7_ABR67863.2	Major	Transferred	Full_dom	filt_tree	99.34533551554829
10	domain3	domain2	NOV_Cry7Ca1_86.8_AGM39664.1	NOV_Cry7Ca1_99.7_ABR67863.2	Major	Transferred	Extr	filt_tree	99.37304075235109
10	domain3	domain2	NOV_Cry7Ca1_86.8_AGM39664.1	NOV_Cry7Ca1_99.7_ABR67863.2	Major	Transferred	Full_dom	filt_tree	99.37304075235109
13	domain3	domain3	NOV_Cry4Ba1_63.7_AJW76684.1	BT_Cry50Ba1	Minor	Transferred	Extr	filt_tree	95.2054794520548
13	domain3	domain3	NOV_Cry4Ba1_63.7_AJW76684.1	BT_Cry50Ba1	Minor	Transferred	Full_dom	filt_tree	92.76859504132231
13	domain3	domain1	NOV_Cry4Ba1_63.7_AJW76684.1	BT_Cry50Ba1	Minor	Non_transferred	Extr	filt_tree	51.48514851485149
13	domain3	domain1	NOV_Cry4Ba1_63.7_AJW76684.1	BT_Cry50Ba1	Minor	Non_transferred	Full_dom	filt_tree	51.48514851485149
13	domain3	domain2	NOV_Cry4Ba1_63.7_AJW76684.1	BT_Cry50Ba1	Minor	Non_transferred	Extr	filt_tree	78.75399361022363
13	domain3	domain2	NOV_Cry4Ba1_63.7_AJW76684.1	BT_Cry50Ba1	Minor	Non_transferred	Full_dom	filt_tree	78.75399361022363
13	domain3	domain3	NOV_Cry4Ba1_63.7_AJW76684.1	NOV_Cry4Ba1_63.8_OUB35623.1	Major	Non_transferred	Extr	filt_tree	64.73684210526316
13	domain3	domain3	NOV_Cry4Ba1_63.7_AJW76684.1	NOV_Cry4Ba1_63.8_OUB35623.1	Major	Non_transferred	Full_dom	filt_tree	64.73684210526316
13	domain3	domain1	NOV_Cry4Ba1_63.7_AJW76684.1	NOV_Cry4Ba1_63.8_OUB35623.1	Major	Transferred	Extr	filt_tree	90.15384615384615
13	domain3	domain1	NOV_Cry4Ba1_63.7_AJW76684.1	NOV_Cry4Ba1_63.8_OUB35623.1	Major	Transferred	Full_dom	filt_tree	90.15384615384615
13	domain3	domain2	NOV_Cry4Ba1_63.7_AJW76684.1	NOV_Cry4Ba1_63.8_OUB35623.1	Major	Transferred	Extr	filt_tree	91.28205128205128
13	domain3	domain2	NOV_Cry4Ba1_63.7_AJW76684.1	NOV_Cry4Ba1_63.8_OUB35623.1	Major	Transferred	Full_dom	filt_tree	91.28205128205128
14	domain3	domain3	BT_Cry1Cb1	BT_Cry1Be1	Minor	Transferred	Extr	filt_tree	79.84084880636605
14	domain3	domain3	BT_Cry1Cb1	BT_Cry1Be1	Minor	Transferred	Full_dom	filt_tree	83.6322869955157
14	domain3	domain1	BT_Cry1Cb1	BT_Cry1Be1	Minor	Non_transferred	Extr	filt_tree	55.612903225806456
14	domain3	domain1	BT_Cry1Cb1	BT_Cry1Be1	Minor	Non_transferred	Full_dom	filt_tree	55.612903225806456
14	domain3	domain2	BT_Cry1Cb1	BT_Cry1Be1	Minor	Non_transferred	Extr	filt_tree	51.1166253101737
14	domain3	domain2	BT_Cry1Cb1	BT_Cry1Be1	Minor	Non_transferred	Full_dom	filt_tree	51.1166253101737
14	domain3	domain3	BT_Cry1Cb1	BT_Cry1Eb1	Minor	Transferred	Extr	filt_tree	85.55858310626702
14	domain3	domain3	BT_Cry1Cb1	BT_Cry1Eb1	Minor	Transferred	Full_dom	filt_tree	86.72768878718536
14	domain3	domain1	BT_Cry1Cb1	BT_Cry1Eb1	Minor	Non_transferred	Extr	filt_tree	58.94039735099338
14	domain3	domain1	BT_Cry1Cb1	BT_Cry1Eb1	Minor	Non_transferred	Full_dom	filt_tree	58.94039735099338
14	domain3	domain2	BT_Cry1Cb1	BT_Cry1Eb1	Minor	Non_transferred	Extr	filt_tree	53.53403141361257
14	domain3	domain2	BT_Cry1Cb1	BT_Cry1Eb1	Minor	Non_transferred	Full_dom	filt_tree	53.53403141361257
14	domain3	domain3	BT_Cry1Cb1	BT_Cry1Bf1	Minor	Transferred	Extr	filt_tree	79.84084880636605
14	domain3	domain3	BT_Cry1Cb1	BT_Cry1Bf1	Minor	Transferred	Full_dom	filt_tree	83.6322869955157
14	domain3	domain1	BT_Cry1Cb1	BT_Cry1Bf1	Minor	Non_transferred	Extr	filt_tree	54.41741357234315
14	domain3	domain1	BT_Cry1Cb1	BT_Cry1Bf1	Minor	Non_transferred	Full_dom	filt_tree	54.41741357234315
14	domain3	domain2	BT_Cry1Cb1	BT_Cry1Bf1	Minor	Non_transferred	Extr	filt_tree	51.488833746898266
14	domain3	domain2	BT_Cry1Cb1	BT_Cry1Bf1	Minor	Non_transferred	Full_dom	filt_tree	51.488833746898266
14	domain3	domain3	BT_Cry1Cb1	BT_Cry1Bg1	Minor	Transferred	Extr	filt_tree	79.84084880636605
14	domain3	domain3	BT_Cry1Cb1	BT_Cry1Bg1	Minor	Transferred	Full_dom	filt_tree	83.6322869955157
14	domain3	domain1	BT_Cry1Cb1	BT_Cry1Bg1	Minor	Non_transferred	Extr	filt_tree	53.826530612244895
14	domain3	domain1	BT_Cry1Cb1	BT_Cry1Bg1	Minor	Non_transferred	Full_dom	filt_tree	53.826530612244895
14	domain3	domain2	BT_Cry1Cb1	BT_Cry1Bg1	Minor	Non_transferred	Extr	filt_tree	51.113861386138616
14	domain3	domain2	BT_Cry1Cb1	BT_Cry1Bg1	Minor	Non_transferred	Full_dom	filt_tree	51.113861386138616
14	domain3	domain3	BT_Cry1Cb1	BT_Cry1Ca11	Major	Non_transferred	Extr	filt_tree	54.36363636363636
14	domain3	domain3	BT_Cry1Cb1	BT_Cry1Ca11	Major	Non_transferred	Full_dom	filt_tree	54.36363636363636
14	domain3	domain1	BT_Cry1Cb1	BT_Cry1Ca11	Major	Transferred	Extr	filt_tree	90.52132701421802
14	domain3	domain1	BT_Cry1Cb1	BT_Cry1Ca11	Major	Transferred	Full_dom	filt_tree	90.52132701421802
14	domain3	domain2	BT_Cry1Cb1	BT_Cry1Ca11	Major	Transferred	Extr	filt_tree	90.9090909090909
14	domain3	domain2	BT_Cry1Cb1	BT_Cry1Ca11	Major	Transferred	Full_dom	filt_tree	90.9090909090909
17	domain3	domain3	BT_Cry1Fa1	BT_Cry1Ig1	Minor	Transferred	Extr	filt_tree	78.125
17	domain3	domain3	BT_Cry1Fa1	BT_Cry1Ig1	Minor	Transferred	Full_dom	filt_tree	77.18550106609808
17	domain3	domain1	BT_Cry1Fa1	BT_Cry1Ig1	Minor	Non_transferred	Extr	filt_tree	52.08070617906684
17	domain3	domain1	BT_Cry1Fa1	BT_Cry1Ig1	Minor	Non_transferred	Full_dom	filt_tree	52.08070617906684
17	domain3	domain2	BT_Cry1Fa1	BT_Cry1Ig1	Minor	Non_transferred	Extr	filt_tree	52.244389027431424
17	domain3	domain2	BT_Cry1Fa1	BT_Cry1Ig1	Minor	Non_transferred	Full_dom	filt_tree	52.244389027431424
17	domain3	domain3	BT_Cry1Fa1	BT_Cry1Ka2	Minor	Transferred	Extr	filt_tree	75.564681724846
17	domain3	domain3	BT_Cry1Fa1	BT_Cry1Ka2	Minor	Transferred	Full_dom	filt_tree	75.15923566878982
17	domain3	domain1	BT_Cry1Fa1	BT_Cry1Ka2	Minor	Non_transferred	Extr	filt_tree	53.826530612244895
17	domain3	domain1	BT_Cry1Fa1	BT_Cry1Ka2	Minor	Non_transferred	Full_dom	filt_tree	53.826530612244895
17	domain3	domain2	BT_Cry1Fa1	BT_Cry1Ka2	Minor	Non_transferred	Extr	filt_tree	50.18633540372671
17	domain3	domain2	BT_Cry1Fa1	BT_Cry1Ka2	Minor	Non_transferred	Full_dom	filt_tree	50.18633540372671
17	domain3	domain3	BT_Cry1Fa1	BT_Cry1Fb1	Major	Non_transferred	Extr	filt_tree	60.314341846758346
17	domain3	domain3	BT_Cry1Fa1	BT_Cry1Fb1	Major	Non_transferred	Full_dom	filt_tree	60.314341846758346
17	domain3	domain1	BT_Cry1Fa1	BT_Cry1Fb1	Major	Transferred	Extr	filt_tree	94.20289855072464
17	domain3	domain1	BT_Cry1Fa1	BT_Cry1Fb1	Major	Transferred	Full_dom	filt_tree	94.20289855072464
17	domain3	domain2	BT_Cry1Fa1	BT_Cry1Fb1	Major	Transferred	Extr	filt_tree	95.69536423841059
17	domain3	domain2	BT_Cry1Fa1	BT_Cry1Fb1	Major	Transferred	Full_dom	filt_tree	95.69536423841059
19	domain3	domain3	BT_Cry9Ga1	BT_Cry1Ga2	Minor	Transferred	Extr	filt_tree	64.71774193548387
19	domain3	domain3	BT_Cry9Ga1	BT_Cry1Ga2	Minor	Transferred	Full_dom	filt_tree	64.34262948207171
19	domain3	domain1	BT_Cry9Ga1	BT_Cry1Ga2	Minor	Non_transferred	Extr	filt_tree	50.92250922509225
19	domain3	domain1	BT_Cry9Ga1	BT_Cry1Ga2	Minor	Non_transferred	Full_dom	filt_tree	50.92250922509225
19	domain3	domain2	BT_Cry9Ga1	BT_Cry1Ga2	Minor	Non_transferred	Extr	filt_tree	48.17961165048544
19	domain3	domain2	BT_Cry9Ga1	BT_Cry1Ga2	Minor	Non_transferred	Full_dom	filt_tree	48.17961165048544
19	domain3	domain3	BT_Cry9Ga1	BT_Cry1Gb1	Minor	Transferred	Extr	filt_tree	70.29288702928869
19	domain3	domain3	BT_Cry9Ga1	BT_Cry1Gb1	Minor	Transferred	Full_dom	filt_tree	69.83471074380165
19	domain3	domain1	BT_Cry9Ga1	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_tree	49.27007299270073
19	domain3	domain1	BT_Cry9Ga1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_tree	49.27007299270073
19	domain3	domain2	BT_Cry9Ga1	BT_Cry1Gb1	Minor	Non_transferred	Extr	filt_tree	49.63503649635037
19	domain3	domain2	BT_Cry9Ga1	BT_Cry1Gb1	Minor	Non_transferred	Full_dom	filt_tree	49.63503649635037
19	domain3	domain3	BT_Cry9Ga1	BT_Cry9Aa1	Major	Non_transferred	Extr	filt_tree	54.52830188679245
19	domain3	domain3	BT_Cry9Ga1	BT_Cry9Aa1	Major	Non_transferred	Full_dom	filt_tree	54.52830188679245
19	domain3	domain1	BT_Cry9Ga1	BT_Cry9Aa1	Major	Transferred	Extr	filt_tree	97.82270606531883
